Date,Bumble bee species,x,y
2-Jun-20,B. appositus (white-shouldered bumble bee),-111.8609028,40.737798
8-Jul-20,B. appositus (white-shouldered bumble bee),-111.8037368,40.62269608
9-Jul-20,B. appositus (white-shouldered bumble bee),-111.7111693,40.31983298
12-Jul-20,B. appositus (white-shouldered bumble bee),-111.6230876,40.58261465
5-Aug-20,B. appositus (white-shouldered bumble bee),-111.6918884,40.67944911
5-Aug-20,B. appositus (white-shouldered bumble bee),-111.7012235,40.69396322
23-Aug-20,B. appositus (white-shouldered bumble bee),-111.6361073,40.59308566
1-Sep-20,B. appositus (white-shouldered bumble bee),-111.9558231,40.6336593
1-Sep-20,B. appositus (white-shouldered bumble bee),-111.625472,40.588963
1-Sep-20,B. appositus (white-shouldered bumble bee),-111.625472,40.588963
7-Sep-20,B. appositus (white-shouldered bumble bee),-111.5394223,40.62444998
14-Sep-20,B. appositus (white-shouldered bumble bee),-112.1183628,41.2768111
30-May-21,B. appositus (white-shouldered bumble bee),-111.8650401,40.72734692
2-Jun-21,B. appositus (white-shouldered bumble bee),-111.43064,41.93978
9-Jun-21,B. appositus (white-shouldered bumble bee),-111.5388946,40.71380865
30-Jun-21,B. appositus (white-shouldered bumble bee),-111.825,40.7628
30-Jun-21,B. appositus (white-shouldered bumble bee),-111.823,40.76587
11-Jul-21,B. appositus (white-shouldered bumble bee),-111.869,41.22955
13-Jul-21,B. appositus (white-shouldered bumble bee),-112.84,37.66274
13-Jul-21,B. appositus (white-shouldered bumble bee),-112.84,37.66275
16-Jul-21,B. appositus (white-shouldered bumble bee),-111.647,40.59355
17-Jul-21,B. appositus (white-shouldered bumble bee),-111.762,40.69156
21-Jul-21,B. appositus (white-shouldered bumble bee),-113.901,39.87843
21-Jul-21,B. appositus (white-shouldered bumble bee),-113.901,39.87847
21-Jul-21,B. appositus (white-shouldered bumble bee),-113.903,39.87916
21-Jul-21,B. appositus (white-shouldered bumble bee),-113.904,39.8799
21-Jul-21,B. appositus (white-shouldered bumble bee),-111.62,40.58309
22-Jul-21,B. appositus (white-shouldered bumble bee),-113.897,39.87543
22-Jul-21,B. appositus (white-shouldered bumble bee),-113.896,39.87547
22-Jul-21,B. appositus (white-shouldered bumble bee),-113.894,39.8755
24-Jul-21,B. appositus (white-shouldered bumble bee),-111.662,40.66458
25-Jul-21,B. appositus (white-shouldered bumble bee),-111.632,40.68674
28-Jul-21,B. appositus (white-shouldered bumble bee),-111.238,40.90108
29-Jul-21,B. appositus (white-shouldered bumble bee),-111.367,39.65563
29-Jul-21,B. appositus (white-shouldered bumble bee),-111.367,39.65576
29-Jul-21,B. appositus (white-shouldered bumble bee),-111.367,39.6559
29-Jul-21,B. appositus (white-shouldered bumble bee),-111.367,39.65592
29-Jul-21,B. appositus (white-shouldered bumble bee),-111.367,39.65606
3-Aug-21,B. appositus (white-shouldered bumble bee),-111.53,40.70855
8-Aug-21,B. appositus (white-shouldered bumble bee),-111.55,40.45815
11-Aug-21,B. appositus (white-shouldered bumble bee),-113.896,39.87538
11-Aug-21,B. appositus (white-shouldered bumble bee),-113.896,39.8754
11-Aug-21,B. appositus (white-shouldered bumble bee),-113.896,39.87542
11-Aug-21,B. appositus (white-shouldered bumble bee),-113.897,39.87548
11-Aug-21,B. appositus (white-shouldered bumble bee),-113.897,39.8755
11-Aug-21,B. appositus (white-shouldered bumble bee),-113.896,39.87554
11-Aug-21,B. appositus (white-shouldered bumble bee),-113.896,39.87554
11-Aug-21,B. appositus (white-shouldered bumble bee),-113.896,39.87557
11-Aug-21,B. appositus (white-shouldered bumble bee),-113.895,39.87572
11-Aug-21,B. appositus (white-shouldered bumble bee),-113.908,39.88258
11-Aug-21,B. appositus (white-shouldered bumble bee),-111.189,40.17741
13-Aug-21,B. appositus (white-shouldered bumble bee),-111.614,40.5779
21-Aug-21,B. appositus (white-shouldered bumble bee),-111.451,39.30208
21-Aug-21,B. appositus (white-shouldered bumble bee),-111.451,39.30208
21-Aug-21,B. appositus (white-shouldered bumble bee),-111.451,39.30208
21-Aug-21,B. appositus (white-shouldered bumble bee),-111.446,39.31056
21-Aug-21,B. appositus (white-shouldered bumble bee),-111.446,39.31056
21-Aug-21,B. appositus (white-shouldered bumble bee),-111.469,39.32078
21-Aug-21,B. appositus (white-shouldered bumble bee),-111.469,39.32078
21-Aug-21,B. appositus (white-shouldered bumble bee),-111.469,39.32078
21-Aug-21,B. appositus (white-shouldered bumble bee),-111.469,39.32078
21-Aug-21,B. appositus (white-shouldered bumble bee),-111.49,39.32452
22-Aug-21,B. appositus (white-shouldered bumble bee),-111.643,40.81875
26-Aug-21,B. appositus (white-shouldered bumble bee),-111.618,40.57276
26-Aug-21,B. appositus (white-shouldered bumble bee),-111.618,40.57276
26-Aug-21,B. appositus (white-shouldered bumble bee),-111.614,40.57471
26-Aug-21,B. appositus (white-shouldered bumble bee),-111.614,40.57471
26-Aug-21,B. appositus (white-shouldered bumble bee),-111.614,40.57471
26-Aug-21,B. appositus (white-shouldered bumble bee),-111.614,40.57512
29-Aug-21,B. appositus (white-shouldered bumble bee),-111.824,40.76619
29-Aug-21,B. appositus (white-shouldered bumble bee),-111.825,40.76646
27-Jul-22,B. appositus (white-shouldered bumble bee),-111.8498226,38.58487462
28-Jul-22,B. appositus (white-shouldered bumble bee),-109.250965,38.42091
28-Jul-22,B. appositus (white-shouldered bumble bee),-109.251845,38.42054
28-Jul-22,B. appositus (white-shouldered bumble bee),-109.252174,38.42087
28-Jul-22,B. appositus (white-shouldered bumble bee),-109.2515962,38.42057355
28-Jul-22,B. appositus (white-shouldered bumble bee),-109.2520472,38.42036505
28-Jul-22,B. appositus (white-shouldered bumble bee),-109.25206,38.41943
29-Jul-22,B. appositus (white-shouldered bumble bee),-109.2786361,38.47701757
29-Jul-22,B. appositus (white-shouldered bumble bee),-109.2786053,38.477012
29-Jul-22,B. appositus (white-shouldered bumble bee),-109.2786053,38.47701
30-Jul-22,B. appositus (white-shouldered bumble bee),-109.2788227,38.47696812
30-Jul-22,B. appositus (white-shouldered bumble bee),-109.2333649,38.48992746
2-Aug-22,B. appositus (white-shouldered bumble bee),-109.2509838,38.4198579
8-Aug-22,B. appositus (white-shouldered bumble bee),-112.8264697,37.65364433
9-Aug-22,B. appositus (white-shouldered bumble bee),-111.7228903,37.97312327
21-Aug-22,B. appositus (white-shouldered bumble bee),-111.6375876,41.91747766
24-Aug-22,B. appositus (white-shouldered bumble bee),-111.6425612,41.89514228
24-Aug-22,B. appositus (white-shouldered bumble bee),-111.6427086,41.89508407
24-Aug-22,B. appositus (white-shouldered bumble bee),-111.6419632,41.89368256
24-Aug-22,B. appositus (white-shouldered bumble bee),-111.6455244,41.89524072
24-Aug-22,B. appositus (white-shouldered bumble bee),-111.6433021,41.89542658
31-May-20,B. bifarius (two-form bumble bee),-111.0808066,40.54590378
31-May-20,B. bifarius (two-form bumble bee),-111.0908712,40.54619755
31-May-20,B. bifarius (two-form bumble bee),-110.9389715,40.63284378
2-Jun-20,B. bifarius (two-form bumble bee),-111.6620871,40.64977824
12-Jun-20,B. bifarius (two-form bumble bee),-111.627237,40.5895323
22-Jun-20,B. bifarius (two-form bumble bee),-111.6417286,40.71895712
19-Jul-20,B. bifarius (two-form bumble bee),-111.9654012,41.17756834
28-Jul-20,B. bifarius (two-form bumble bee),-111.6375013,40.59062071
5-Aug-20,B. bifarius (two-form bumble bee),-111.6889437,40.67236515
17-Aug-20,B. bifarius (two-form bumble bee),-111.6702059,40.6922741
23-Aug-20,B. bifarius (two-form bumble bee),-111.803778,40.62288211
24-Aug-20,B. bifarius (two-form bumble bee),-111.6914467,40.6791233
1-Sep-20,B. bifarius (two-form bumble bee),-111.625471,40.588964
1-Sep-20,B. bifarius (two-form bumble bee),-111.625472,40.588963
1-Sep-20,B. bifarius (two-form bumble bee),-111.625472,40.588963
15-May-21,B. bifarius (two-form bumble bee),-111.631386,40.47831612
16-May-21,B. bifarius (two-form bumble bee),-111.0821542,40.54538345
19-May-21,B. bifarius (two-form bumble bee),-111.5675667,41.65727109
12-Jun-21,B. bifarius (two-form bumble bee),-111.4667233,40.61699876
12-Jun-21,B. bifarius (two-form bumble bee),-109.711,40.686
12-Jun-21,B. bifarius (two-form bumble bee),-109.711,40.686
12-Jun-21,B. bifarius (two-form bumble bee),-109.711,40.686
17-Jun-21,B. bifarius (two-form bumble bee),-111.187116,40.90790023
27-Jun-21,B. bifarius (two-form bumble bee),-111.621,40.57202
28-Jun-21,B. bifarius (two-form bumble bee),-111.712,40.69743
30-Jun-21,B. bifarius (two-form bumble bee),-111.573,40.23679
30-Jun-21,B. bifarius (two-form bumble bee),-111.873,40.87301
1-Jul-21,B. bifarius (two-form bumble bee),-111.639,40.66721
4-Jul-21,B. bifarius (two-form bumble bee),-111.773,41.37277
4-Jul-21,B. bifarius (two-form bumble bee),-111.774,41.37951
9-Jul-21,B. bifarius (two-form bumble bee),-111.695,37.9369
9-Jul-21,B. bifarius (two-form bumble bee),-111.856,40.75442
11-Jul-21,B. bifarius (two-form bumble bee),-112.091,40.46623
11-Jul-21,B. bifarius (two-form bumble bee),-111.863,41.22025
11-Jul-21,B. bifarius (two-form bumble bee),-111.865,41.23855
11-Jul-21,B. bifarius (two-form bumble bee),-111.871,41.2391
13-Jul-21,B. bifarius (two-form bumble bee),-112.84,37.6627
13-Jul-21,B. bifarius (two-form bumble bee),-112.84,37.66272
13-Jul-21,B. bifarius (two-form bumble bee),-112.84,37.66272
13-Jul-21,B. bifarius (two-form bumble bee),-112.84,37.66272
14-Jul-21,B. bifarius (two-form bumble bee),-112.84,37.66274
14-Jul-21,B. bifarius (two-form bumble bee),-112.84,37.66275
14-Jul-21,B. bifarius (two-form bumble bee),-112.84,37.66275
14-Jul-21,B. bifarius (two-form bumble bee),-111.713,40.62706
16-Jul-21,B. bifarius (two-form bumble bee),-109.711,40.686
20-Jul-21,B. bifarius (two-form bumble bee),-112.864,37.59046
20-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59049
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59051
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59051
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59051
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59051
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59052
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59053
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59054
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59055
21-Jul-21,B. bifarius (two-form bumble bee),-112.863,37.59057
23-Jul-21,B. bifarius (two-form bumble bee),-111.631,40.66335
29-Jul-21,B. bifarius (two-form bumble bee),-111.367,39.65565
29-Jul-21,B. bifarius (two-form bumble bee),-111.367,39.65589
1-Aug-21,B. bifarius (two-form bumble bee),-109.19,38.43539
1-Aug-21,B. bifarius (two-form bumble bee),-109.19,38.43539
1-Aug-21,B. bifarius (two-form bumble bee),-109.191,38.43736
1-Aug-21,B. bifarius (two-form bumble bee),-109.191,38.43736
1-Aug-21,B. bifarius (two-form bumble bee),-109.21,38.4542
1-Aug-21,B. bifarius (two-form bumble bee),-109.21,38.4542
1-Aug-21,B. bifarius (two-form bumble bee),-109.231,38.48599
1-Aug-21,B. bifarius (two-form bumble bee),-111.158,40.15461
1-Aug-21,B. bifarius (two-form bumble bee),-111.323,40.29687
6-Aug-21,B. bifarius (two-form bumble bee),-111.008,40.54635
6-Aug-21,B. bifarius (two-form bumble bee),-110.891,40.70491
12-Aug-21,B. bifarius (two-form bumble bee),-112.538,38.21478
12-Aug-21,B. bifarius (two-form bumble bee),-112.538,38.2148
21-Aug-21,B. bifarius (two-form bumble bee),-111.446,39.31056
21-Aug-21,B. bifarius (two-form bumble bee),-111.446,39.31056
21-Aug-21,B. bifarius (two-form bumble bee),-111.446,39.31056
21-Aug-21,B. bifarius (two-form bumble bee),-111.49,39.32452
21-Aug-21,B. bifarius (two-form bumble bee),-111.49,39.32452
21-Aug-21,B. bifarius (two-form bumble bee),-111.49,39.32452
21-Aug-21,B. bifarius (two-form bumble bee),-111.49,39.32452
21-Aug-21,B. bifarius (two-form bumble bee),-111.517,39.33966
21-Aug-21,B. bifarius (two-form bumble bee),-111.517,39.33966
21-Aug-21,B. bifarius (two-form bumble bee),-111.668,40.08439
21-Aug-21,B. bifarius (two-form bumble bee),-111.575,41.26939
24-Aug-21,B. bifarius (two-form bumble bee),-111.69,40.70725
25-Aug-21,B. bifarius (two-form bumble bee),-111.368,39.65492
25-Aug-21,B. bifarius (two-form bumble bee),-111.368,39.65524
26-Aug-21,B. bifarius (two-form bumble bee),-111.618,40.57276
26-Aug-21,B. bifarius (two-form bumble bee),-111.618,40.57276
26-Aug-21,B. bifarius (two-form bumble bee),-111.637,40.59029
26-Aug-21,B. bifarius (two-form bumble bee),-111.624,40.59283
26-Aug-21,B. bifarius (two-form bumble bee),-111.624,40.59283
26-Aug-21,B. bifarius (two-form bumble bee),-111.624,40.59283
8-May-22,B. bifarius (two-form bumble bee),-111.6070338,40.40759034
12-Jun-22,B. bifarius (two-form bumble bee),-111.7138267,40.69375194
12-Jun-22,B. bifarius (two-form bumble bee),-111.7141256,40.69153086
19-Jun-22,B. bifarius (two-form bumble bee),-111.5980474,40.38720171
19-Jun-22,B. bifarius (two-form bumble bee),-111.5966502,40.38651957
19-Jun-22,B. bifarius (two-form bumble bee),-111.5978509,40.38712658
20-Jun-22,B. bifarius (two-form bumble bee),-111.5957393,40.38640648
21-Jun-22,B. bifarius (two-form bumble bee),-111.5956683,40.38501077
22-Jun-22,B. bifarius (two-form bumble bee),-111.5830109,40.39076214
22-Jun-22,B. bifarius (two-form bumble bee),-111.5847436,40.39025479
23-Jun-22,B. bifarius (two-form bumble bee),-109.7190589,40.76234403
23-Jun-22,B. bifarius (two-form bumble bee),-109.7190401,40.76236457
23-Jun-22,B. bifarius (two-form bumble bee),-111.367037,39.65578365
28-Jun-22,B. bifarius (two-form bumble bee),-109.7102259,40.68603405
28-Jun-22,B. bifarius (two-form bumble bee),-109.7102248,40.68603351
7-Jul-22,B. bifarius (two-form bumble bee),-109.220168,38.529763
8-Jul-22,B. bifarius (two-form bumble bee),-111.0389885,40.54147536
8-Jul-22,B. bifarius (two-form bumble bee),-111.039722,40.541494
8-Jul-22,B. bifarius (two-form bumble bee),-111.039722,40.541494
8-Jul-22,B. bifarius (two-form bumble bee),-111.039722,40.541494
8-Jul-22,B. bifarius (two-form bumble bee),-111.0391118,40.54166488
8-Jul-22,B. bifarius (two-form bumble bee),-111.0392039,40.5414548
17-Jul-22,B. bifarius (two-form bumble bee),-111.7112659,40.3198663
18-Jul-22,B. bifarius (two-form bumble bee),-111.8236008,40.76402883
22-Jul-22,B. bifarius (two-form bumble bee),-111.8570498,40.69628732
28-Jul-22,B. bifarius (two-form bumble bee),-109.252585,38.4213
28-Jul-22,B. bifarius (two-form bumble bee),-109.252328,38.42119
28-Jul-22,B. bifarius (two-form bumble bee),-109.2253689,38.50845359
28-Jul-22,B. bifarius (two-form bumble bee),-109.2252286,38.50840595
28-Jul-22,B. bifarius (two-form bumble bee),-109.2250735,38.50845881
28-Jul-22,B. bifarius (two-form bumble bee),-109.2247203,38.5084196
28-Jul-22,B. bifarius (two-form bumble bee),-109.2252262,38.50860299
28-Jul-22,B. bifarius (two-form bumble bee),-109.2252399,38.50844435
28-Jul-22,B. bifarius (two-form bumble bee),-109.2248587,38.50846478
29-Jul-22,B. bifarius (two-form bumble bee),-109.2786053,38.47701
29-Jul-22,B. bifarius (two-form bumble bee),-109.2249591,38.5087687
29-Jul-22,B. bifarius (two-form bumble bee),-109.2250361,38.50867819
29-Jul-22,B. bifarius (two-form bumble bee),-109.2248959,38.50866711
29-Jul-22,B. bifarius (two-form bumble bee),-109.225023,38.50857392
29-Jul-22,B. bifarius (two-form bumble bee),-109.2249258,38.50851105
29-Jul-22,B. bifarius (two-form bumble bee),-109.2786053,38.47701
29-Jul-22,B. bifarius (two-form bumble bee),-109.2255157,38.51336683
29-Jul-22,B. bifarius (two-form bumble bee),-109.2253441,38.5139041
29-Jul-22,B. bifarius (two-form bumble bee),-109.2256874,38.514072
30-Jul-22,B. bifarius (two-form bumble bee),-109.23364,38.48917
30-Jul-22,B. bifarius (two-form bumble bee),-109.2329954,38.48914792
3-Aug-22,B. bifarius (two-form bumble bee),-111.8497569,38.58486539
3-Aug-22,B. bifarius (two-form bumble bee),-109.2249591,38.5087687
3-Aug-22,B. bifarius (two-form bumble bee),-109.2249449,38.50864751
4-Aug-22,B. bifarius (two-form bumble bee),-109.2336074,38.48880569
7-Aug-22,B. bifarius (two-form bumble bee),-111.8825613,41.19839512
8-Aug-22,B. bifarius (two-form bumble bee),-112.6150024,37.51198157
8-Aug-22,B. bifarius (two-form bumble bee),-112.826632,37.65410734
8-Aug-22,B. bifarius (two-form bumble bee),-112.8269434,37.65398394
8-Aug-22,B. bifarius (two-form bumble bee),-112.8264558,37.65377534
8-Aug-22,B. bifarius (two-form bumble bee),-112.8263942,37.65335811
9-Aug-22,B. bifarius (two-form bumble bee),-111.3314939,38.03531284
9-Aug-22,B. bifarius (two-form bumble bee),-111.3316609,38.0353962
9-Aug-22,B. bifarius (two-form bumble bee),-111.3315052,38.03552248
9-Aug-22,B. bifarius (two-form bumble bee),-111.3313031,38.03549599
9-Aug-22,B. bifarius (two-form bumble bee),-111.3315308,38.03557484
9-Aug-22,B. bifarius (two-form bumble bee),-111.3315347,38.03549617
9-Aug-22,B. bifarius (two-form bumble bee),-111.7229042,37.97223984
9-Aug-22,B. bifarius (two-form bumble bee),-111.7228259,37.97301417
9-Aug-22,B. bifarius (two-form bumble bee),-111.723082,37.97317936
9-Aug-22,B. bifarius (two-form bumble bee),-111.7233339,37.97291996
9-Aug-22,B. bifarius (two-form bumble bee),-111.7231576,37.97301701
11-Aug-22,B. bifarius (two-form bumble bee),-109.224871,38.50851946
18-Aug-22,B. bifarius (two-form bumble bee),-109.7093866,40.6853265
23-Aug-22,B. bifarius (two-form bumble bee),-110.4410084,40.58839393
23-Aug-22,B. bifarius (two-form bumble bee),-110.4410011,40.58840282
23-Aug-22,B. bifarius (two-form bumble bee),-110.440972,40.58840969
23-Aug-22,B. bifarius (two-form bumble bee),-110.4409997,40.58840299
23-Aug-22,B. bifarius (two-form bumble bee),-110.4410025,40.58841229
23-Aug-22,B. bifarius (two-form bumble bee),-110.4410069,40.58839888
23-Aug-22,B. bifarius (two-form bumble bee),-110.4410052,40.5884218
23-Aug-22,B. bifarius (two-form bumble bee),-110.4409828,40.58839565
24-Aug-22,B. bifarius (two-form bumble bee),-111.6421178,41.89404397
24-Aug-22,B. bifarius (two-form bumble bee),-111.642072,41.89385378
24-Aug-22,B. bifarius (two-form bumble bee),-111.6419021,41.89367424
24-Aug-22,B. bifarius (two-form bumble bee),-111.6458458,41.89510526
24-Aug-22,B. bifarius (two-form bumble bee),-111.6456944,41.89501145
7-Sep-22,B. bifarius (two-form bumble bee),-109.2328893,40.5871937
9-Sep-22,B. bifarius (two-form bumble bee),-109.3136356,40.91101611
2-Jun-20,B. centralis (central bumble bee),-111.66214,40.64941675
10-Jun-20,B. centralis (central bumble bee),-111.6385758,40.72027428
11-Jun-20,B. centralis (central bumble bee),-112.3751612,39.96001221
14-Jun-20,B. centralis (central bumble bee),-111.7112374,40.31983063
8-Aug-20,B. centralis (central bumble bee),-111.6171029,40.57305393
10-Aug-20,B. centralis (central bumble bee),-111.387493,39.36766918
23-Aug-20,B. centralis (central bumble bee),-111.6362126,40.59293621
24-Aug-20,B. centralis (central bumble bee),-111.6910782,40.6753261
1-Sep-20,B. centralis (central bumble bee),-111.6254715,40.5889631
1-Sep-20,B. centralis (central bumble bee),-111.6254715,40.5889631
1-Sep-20,B. centralis (central bumble bee),-111.625471,40.5889622
1-Sep-20,B. centralis (central bumble bee),-111.625472,40.588963
1-Sep-20,B. centralis (central bumble bee),-111.6254715,40.588964
1-Sep-20,B. centralis (central bumble bee),-111.625472,40.588963
6-Jun-21,B. centralis (central bumble bee),-111.8232311,40.7666079
6-Jun-21,B. centralis (central bumble bee),-111.8233092,40.76763329
12-Jun-21,B. centralis (central bumble bee),-109.711,40.686
25-Jun-21,B. centralis (central bumble bee),-112.096,40.42146
27-Jun-21,B. centralis (central bumble bee),-111.621,40.57145
27-Jun-21,B. centralis (central bumble bee),-111.861,40.77372
30-Jun-21,B. centralis (central bumble bee),-111.825,40.7628
30-Jun-21,B. centralis (central bumble bee),-111.823,40.76556
1-Jul-21,B. centralis (central bumble bee),-111.639,40.66721
4-Jul-21,B. centralis (central bumble bee),-111.148,40.54727
9-Jul-21,B. centralis (central bumble bee),-111.627,40.59202
11-Jul-21,B. centralis (central bumble bee),-112.084,40.46518
11-Jul-21,B. centralis (central bumble bee),-112.093,40.46648
11-Jul-21,B. centralis (central bumble bee),-111.865,41.23861
11-Jul-21,B. centralis (central bumble bee),-111.872,41.23928
11-Jul-21,B. centralis (central bumble bee),-111.866,41.24243
13-Jul-21,B. centralis (central bumble bee),-112.84,37.66271
13-Jul-21,B. centralis (central bumble bee),-112.84,37.66272
14-Jul-21,B. centralis (central bumble bee),-112.84,37.66274
14-Jul-21,B. centralis (central bumble bee),-112.84,37.66274
14-Jul-21,B. centralis (central bumble bee),-112.84,37.66275
14-Jul-21,B. centralis (central bumble bee),-112.84,37.66278
15-Jul-21,B. centralis (central bumble bee),-113.739,41.65113
16-Jul-21,B. centralis (central bumble bee),-109.711,40.686
17-Jul-21,B. centralis (central bumble bee),-111.651,40.6674
22-Jul-21,B. centralis (central bumble bee),-113.894,39.87533
22-Jul-21,B. centralis (central bumble bee),-113.897,39.87547
29-Jul-21,B. centralis (central bumble bee),-112.84,37.66274
29-Jul-21,B. centralis (central bumble bee),-112.84,37.66276
29-Jul-21,B. centralis (central bumble bee),-111.367,39.65579
29-Jul-21,B. centralis (central bumble bee),-111.367,39.65579
29-Jul-21,B. centralis (central bumble bee),-111.367,39.65582
29-Jul-21,B. centralis (central bumble bee),-111.367,39.65586
29-Jul-21,B. centralis (central bumble bee),-111.367,39.65586
29-Jul-21,B. centralis (central bumble bee),-111.367,39.65588
29-Jul-21,B. centralis (central bumble bee),-111.367,39.65588
29-Jul-21,B. centralis (central bumble bee),-111.367,39.6559
1-Aug-21,B. centralis (central bumble bee),-109.21,38.4542
1-Aug-21,B. centralis (central bumble bee),-109.21,38.4542
1-Aug-21,B. centralis (central bumble bee),-109.21,38.4542
1-Aug-21,B. centralis (central bumble bee),-109.21,38.4542
1-Aug-21,B. centralis (central bumble bee),-109.212,38.45487
1-Aug-21,B. centralis (central bumble bee),-109.212,38.45487
1-Aug-21,B. centralis (central bumble bee),-109.232,38.48638
6-Aug-21,B. centralis (central bumble bee),-110.945,40.65661
11-Aug-21,B. centralis (central bumble bee),-113.896,39.87539
11-Aug-21,B. centralis (central bumble bee),-113.896,39.87542
11-Aug-21,B. centralis (central bumble bee),-113.896,39.87551
11-Aug-21,B. centralis (central bumble bee),-113.908,39.8826
15-Aug-21,B. centralis (central bumble bee),-109.212,38.5588
21-Aug-21,B. centralis (central bumble bee),-111.451,39.30208
21-Aug-21,B. centralis (central bumble bee),-111.49,39.32452
25-Aug-21,B. centralis (central bumble bee),-111.368,39.65549
26-Aug-21,B. centralis (central bumble bee),-111.621,40.57168
26-Aug-21,B. centralis (central bumble bee),-111.621,40.57168
